translation,importance
"{'en': 'DVI Viewer', 'af': 'DVI- bekykerName'}",0.1054554310764734
"{'en': 'Manual Text', 'af': 'Hand Teks'}",0.1054554310764734
"{'en': 'Requested Font', 'af': 'In voer Styl'}",0.1054554310764734
"{'en': 'Locked', 'af': 'The z- index of the shape'}",0.1054554310764734
"{'en': 'Metric', 'af': 'MetriekThe Imperial System'}",0.1054554310764734
"{'en': 'Fr', 'af': 'Vr.'}",0.1054554310764734
"{'en': 'Noumea', 'af': 'BerekenCity in Newfoundland Canada'}",0.1054554310764734
"{'en': 'Lake Charles', 'af': 'St. Charles'}",0.1054554310764734
"{'en': 'Montgomery', 'af': 'TrinidadCity in Alabama USA'}",0.1054554310764734
"{'en': 'UPS low', 'af': 'UPS effens pap'}",0.1054554310764734
"{'en': 'Word Boundary', 'af': 'Woord Grens'}",0.1054554310764734
"{'en': 'Lithium Polymer', 'af': 'Litium-polimeer'}",0.1054554310764734
"{'en': 'Serial ATA', 'af': 'Serie-ATA'}",0.1054554310764734
"{'en': 'Komposer', 'af': 'KomposerComment'}",0.1054554310764734
"{'en': 'Malagasy', 'af': 'MalagasyName'}",0.1054554310764734
"{'en': 'Timer Settings', 'af': 'Tydhouer instellings'}",0.1054554310764734
"{'en': 'Custom Size', 'af': 'Pasmaakgrootte'}",0.1054554310764734
"{'en': 'Fornax A', 'af': 'StrandCity in Victoria Australia'}",0.1054554310764734
"{'en': 'Darker', 'af': 'Donkerder'}",0.1054554310764734
"{'en': 'Buxon', 'af': 'Buxon'}",0.1054554310764734
"{'en': 'Armenia', 'af': 'Armenië'}",0.1054554310764734
"{'en': 'Chinese Traditional', 'af': 'Sjinees (tradisioneel)'}",0.1054554310764734
"{'en': 'Reject', 'af': 'Weier'}",0.1054554310764734
"{'en': 'Sunday', 'af': 'Sondag'}",0.1054554310764734
"{'en': 'Required by', 'af': 'Benodig deur'}",0.1054554310764734
"{'en': 'Confidential', 'af': 'Konfidentiële'}",0.1054554310764734
"{'en': 'Bauble', 'af': 'Bauble'}",0.1054554310764734
"{'en': 'New Command', 'af': 'Nuwe Opdrag'}",0.1054554310764734
"{'en': 'Polyline Connector', 'af': 'Redigeer Stensil Verbinder'}",0.1054554310764734
"{'en': 'Window Unminimize', 'af': 'Venster nie meer geminimeerComment'}",0.1054554310764734
"{'en': 'New Castle', 'af': 'Hoogte: City in Pennsylvania USA (optional, probably does not need a translation)'}",0.1054554310764734
"{'en': 'Connect', 'af': 'Koppel'}",0.1054554310764734
"{'en': 'IceWM', 'af': 'TruchetName'}",0.1054554310764734
"{'en': 'Fast', 'af': 'Vinniggame speed'}",0.1054554310764734
"{'en': 'Autobookmarker', 'af': 'OutoboekmerkerComment'}",0.1054554310764734
"{'en': 'Random', 'af': 'LukrakeComment'}",0.1054554310764734
"{'en': 'Kuwait', 'af': 'Kuwaït'}",0.1054554310764734
"{'en': 'Desktop Search', 'af': 'LÃªerName'}",0.1054554310764734
"{'en': 'Quadrapassel', 'af': 'Quadrapassel'}",0.1054554310764734
"{'en': 'Muted Trumpet', 'af': 'Gedemp Trompet'}",0.1054554310764734
"{'en': 'Project Leader', 'af': 'Projek leier'}",0.1054554310764734
"{'en': 'Personal', 'af': 'Persoonlik'}",0.1054554310764734
"{'en': 'Import Data', 'af': 'Open DokumentDescriptive encoding name'}",0.1054554310764734
"{'en': 'Direct Mode', 'af': 'Direkte modus'}",0.1054554310764734
"{'en': 'United Kingdom', 'af': 'Verenigde Koninkryk'}",0.1054554310764734
"{'en': 'Herero', 'af': 'HereroName'}",0.1054554310764734
"{'en': 'New List', 'af': 'Nuwe Lys'}",0.1054554310764734
"{'en': 'Brasero Homepage', 'af': 'Brasero-tuisblad'}",0.1054554310764734
"{'en': 'Hilo', 'af': 'Hoog- laagCity in Hawaii USA'}",0.1054554310764734
"{'en': 'Server SSL', 'af': 'Bediener Ssl'}",0.1054554310764734
"{'en': 'Mouse Preferences', 'af': 'Muisvoorkeure'}",0.1054554310764734
"{'en': 'Execute', 'af': 'Voer uit'}",0.1054554310764734
"{'en': 'Western', 'af': 'Westers'}",0.1054554310764734
"{'en': 'Note', 'af': 'Aantekeninge'}",0.1054554310764734
"{'en': 'Schemali', 'af': 'SeychellesRegion/ state name (optional, rarely needs a translation)'}",0.1054554310764734
"{'en': 'Cenon', 'af': 'Cenon'}",0.1054554310764734
"{'en': 'Mozilla Mail', 'af': 'Mozilla-pos'}",0.1054554310764734
"{'en': 'Icon Editor', 'af': 'Ikoon RedigeerderName'}",0.1054554310764734
"{'en': 'Lower Left', 'af': 'Down- Left'}",0.1054554310764734
"{'en': 'Ripper', 'af': 'Rip'}",0.1054554310764734
"{'en': 'Word Completion', 'af': 'Woord VoltooiÃ¯ng'}",0.1054554310764734
"{'en': 'Alexander Neundorf', 'af': '(c) 2001 - 2002 Alexander Neundorf'}",0.1054554310764734
"{'en': 'Amherst', 'af': 'WaarskuwingCity in Ohio USA (optional, probably does not need a translation)'}",0.1054554310764734
"{'en': 'Select Page', 'af': 'Selekteer bladsy'}",0.1054554310764734
"{'en': 'Heliocentric ecliptic', 'af': 'Ster'}",0.1054554310764734
"{'en': 'Glendora', 'af': 'AlgemeenCity in California USA'}",0.1054554310764734
"{'en': 'Zawijah', 'af': 'Zambiëstar name'}",0.1054554310764734
"{'en': 'Grand Total', 'af': 'Groottotaal'}",0.1054554310764734
"{'en': 'Noun Neutral', 'af': 'Werkwoord Nutrale'}",0.1054554310764734
"{'en': 'Sketch', 'af': 'SketsGenericName'}",0.1054554310764734
"{'en': 'Bar Chart', 'af': 'Kchart'}",0.1054554310764734
"{'en': 'Selected Link', 'af': 'Geselekteerde verwysing'}",0.1054554310764734
"{'en': 'Exercise Fractions', 'af': 'Oefen BreukeComment'}",0.1054554310764734
"{'en': 'Recreate', 'af': 'Herskep'}",0.1054554310764734
"{'en': 'Sussex', 'af': 'KoopCity in New Brunswick Canada'}",0.1054554310764734
"{'en': 'Misc Diagonal', 'af': 'Diagonale GradiÃ«nt 1'}",0.1054554310764734
"{'en': 'Roseville', 'af': 'MobieleCity in Minnesota USA (optional, probably does not need a translation)'}",0.1054554310764734
"{'en': 'Ibadan', 'af': 'AdaCity in Nigeria'}",0.1054554310764734
"{'en': 'Next Job', 'af': 'Volgende Werk'}",0.1054554310764734
"{'en': 'Scroll Up', 'af': 'Rol op'}",0.1054554310764734
"{'en': 'Start Time', 'af': 'Begin Tyd'}",0.1054554310764734
"{'en': 'Normal', 'af': 'Normale'}",0.1054554310764734
"{'en': 'David Johnson', 'af': 'David Johnson'}",0.1054554310764734
"{'en': 'Commander Mode', 'af': 'B_evel(e):'}",0.1054554310764734
"{'en': 'Python', 'af': 'Foon'}",0.1054554310764734
"{'en': 'PostScript Info', 'af': 'Postscript InligtingName'}",0.1054554310764734
"{'en': 'Westhaven', 'af': 'Westhaven'}",0.1054554310764734
"{'en': 'Sound', 'af': 'Klank'}",0.1054554310764734
"{'en': 'Outbox', 'af': 'Uitgaande boks'}",0.1054554310764734
"{'en': 'In', 'af': 'In'}",0.1054554310764734
"{'en': 'Qt Assistant', 'af': 'Qt AssistentGenericName'}",0.1054554310764734
"{'en': 'Attendee', 'af': 'Lys'}",0.1054554310764734
"{'en': 'Maximize', 'af': 'Maksimeer'}",0.1054554310764734
"{'en': 'Nickname', 'af': 'Bynaam'}",0.1054554310764734
"{'en': 'Epiphany', 'af': 'EpiphanyName'}",0.1054554310764734
"{'en': 'Save Screenshot', 'af': 'Stoor skermskoot'}",0.1054554310764734
"{'en': 'Alnilam', 'af': 'LeonCity in New Jersey USA'}",0.1054554310764734
"{'en': 'AVR Assembler', 'af': 'AVR AssemblerLanguage'}",0.1054554310764734
"{'en': 'Hebrew', 'af': 'Hebreeus'}",0.1054554310764734
"{'en': 'New Meeting', 'af': 'Nuwe vergadering'}",0.1054554310764734
"{'en': 'Delete Tasks', 'af': 'Voltooide take'}",0.1054554310764734
"{'en': 'Security Information', 'af': 'Sekuriteitsinligting'}",0.1054554310764734
"{'en': 'Mouse Input', 'af': 'Muistoevoer'}",0.1054554310764734
"{'en': 'Play', 'af': 'Meervoud'}",0.1054554310764734
"{'en': 'Vendor String', 'af': 'Verkoper String'}",0.1054554310764734
"{'en': 'Simplified Chinese', 'af': 'Vereenvoudigde SjineseName'}",0.1054554310764734
"{'en': 'Israel', 'af': 'Israel'}",0.1054554310764734
"{'en': 'HalfLetter', 'af': 'Halwe- brief'}",0.1054554310764734
"{'en': 'Thai Baht', 'af': 'Saudi ArabiÃ«Name'}",0.1054554310764734
"{'en': 'Hitori', 'af': 'Hitori'}",0.1054554310764734
"{'en': 'Insert Star', 'af': 'Voeg by Ster'}",0.1054554310764734
"{'en': 'Special Occasion', 'af': 'Spesiale geleentheid'}",0.1054554310764734
"{'en': 'Ukrainian', 'af': 'Oekraïens'}",0.1054554310764734
"{'en': 'Database Location', 'af': 'Databasis Ligging'}",0.1054554310764734
"{'en': 'Help', 'af': '_Hulp'}",0.1054554310764734
"{'en': 'FAST', 'af': 'Vinnige'}",0.1039941548952752
"{'en': 'US D', 'af': 'Us D'}",0.1039941548952752
"{'en': 'XV', 'af': 'XVName'}",0.1039941548952752
"{'en': 'SE', 'af': 'Se'}",0.1039941548952752
"{'en': 'GNOME', 'af': 'GNOME'}",0.1039941548952752
"{'en': 'EXPRESSION', 'af': 'UITDRUKKING'}",0.1039941548952752
"{'en': 'TTY', 'af': 'TTY'}",0.1039941548952752
"{'en': 'KB', 'af': 'KG'}",0.1039941548952752
"{'en': 'GNOME', 'af': 'GNOME'}",0.1039941548952752
"{'en': 'SS', 'af': 'SS'}",0.1039941548952752
"{'en': 'PHP', 'af': 'php'}",0.1039941548952752
"{'en': 'CMYK', 'af': 'Cmyk'}",0.1039941548952752
"{'en': 'BGR', 'af': 'BGR'}",0.1039941548952752
"{'en': 'KPPP', 'af': 'Name=Taiwan'}",0.1039941548952752
"{'en': 'GLSL', 'af': 'GLSLLanguage'}",0.1039941548952752
"{'en': 'RGB', 'af': 'RGB'}",0.1039941548952752
"{'en': 'GEOMETRY', 'af': 'MEETKUNDE'}",0.1039941548952752
"{'en': 'CWWM', 'af': 'CWWMComment'}",0.1039941548952752
"{'en': 'OVR', 'af': 'OVR'}",0.1039941548952752
"{'en': 'A', 'af': 'A'}",0.1039941548952752
"{'en': 'OK', 'af': 'Regso'}",0.1039941548952752
"{'en': 'AC', 'af': 'AC'}",0.1039941548952752
"{'en': 'TEXT', 'af': 'TEKS'}",0.1039941548952752
"{'en': 'O', 'af': 'O'}",0.1039941548952752
"{'en': 'URI', 'af': 'Uri'}",0.1039941548952752
"{'en': 'AC', 'af': 'AC'}",0.1039941548952752
"{'en': 'KPPP', 'af': 'KpppName'}",0.1039941548952752
"{'en': 'RSS', 'af': 'GesigteComment'}",0.1039941548952752
"{'en': 'DVD±R', 'af': 'DVD±R'}",0.1039941548952752
"{'en': 'MSN', 'af': 'MSN'}",0.1039941548952752
"{'en': 'BLOCK', 'af': 'Blk'}",0.1039941548952752
"{'en': 'VRML', 'af': 'VRMLLanguage'}",0.1039941548952752
"{'en': 'RO', 'af': 'LA'}",0.1039941548952752
"{'en': 'R', 'af': 'R'}",0.1039941548952752
"{'en': 'AWK', 'af': 'AWKLanguage Section'}",0.1039941548952752
"{'en': 'Radius:', 'af': 'Radium'}",0.1037506088650755
"{'en': 'Angle :', 'af': 'Hoek :'}",0.1037506088650755
"{'en': 'gAlan', 'af': 'NoatunGenericName'}",0.1037506088650755
"{'en': 'before', 'af': 'voor'}",0.1037506088650755
"{'en': 'Date :', 'af': 'Datum :'}",0.1037506088650755
"{'en': 'Description:', 'af': 'IntekeningsEMAIL OF TRANSLATORS'}",0.1037506088650755
"{'en': 'flsa', 'af': 'flsa'}",0.1037506088650755
"{'en': 'Destination:', 'af': 'Bestemming:'}",0.1037506088650755
"{'en': 'Bottom :', 'af': 'Bodem :'}",0.1037506088650755
"{'en': 'Or_ganization:', 'af': 'Or_ganisasie:'}",0.1037506088650755
"{'en': 'Lines:', 'af': 'Lyne:'}",0.1037506088650755
"{'en': 'Subject :', 'af': 'Onderwerp :'}",0.1037506088650755
"{'en': 'Comment:', 'af': 'Opmerking:'}",0.1037506088650755
"{'en': 'B_est Fit', 'af': 'B_este passing'}",0.1037506088650755
"{'en': 'Package:', 'af': 'Pakket:'}",0.1037506088650755
"{'en': 'Status:', 'af': 'Status:'}",0.1037506088650755
"{'en': 'never', 'af': 'vir altyd'}",0.1037506088650755
"{'en': 'for', 'af': 'of'}",0.1037506088650755
"{'en': 'A_ddress:', 'af': 'A_dres:'}",0.1037506088650755
"{'en': 'Copyright:', 'af': 'Kopiereg:'}",0.1037506088650755
"{'en': 'Technology:', 'af': 'Tegnologie:'}",0.1037506088650755
"{'en': 'fog', 'af': 'mis'}",0.1037506088650755
"{'en': 'false', 'af': '--options foo=VALVAL'}",0.1037506088650755
"{'en': 'C_lear', 'af': '_Maak skoon'}",0.1037506088650755
"{'en': 'of Aba', 'af': 'Aba'}",0.1037506088650755
"{'en': 'Extension:', 'af': 'Uitbreiding:'}",0.1037506088650755
"{'en': 'list box', 'af': 'lys'}",0.1037506088650755
"{'en': 'D_ata project', 'af': '_Dataprojek'}",0.1037506088650755
"{'en': 'Action:', 'af': 'Aksie:'}",0.1037506088650755
"{'en': 'Description:', 'af': 'Beskrywing:'}",0.1037506088650755
"{'en': 'linear', 'af': 'BlaasMinimum value of the gradient'}",0.1037506088650755
"{'en': 'Port :', 'af': 'Poort :'}",0.1037506088650755
"{'en': 'Maps:', 'af': 'Kaarte:'}",0.1037506088650755
"{'en': 'Address :', 'af': 'Adres :'}",0.1037506088650755
"{'en': 'Remark :', 'af': 'Opmerking :'}",0.1037506088650755
"{'en': 'Properties:', 'af': 'Laag Eienskappe...'}",0.1037506088650755
"{'en': 'used', 'af': 'in gebruik'}",0.1037506088650755
"{'en': 'kbps', 'af': 'kbps'}",0.1037506088650755
"{'en': 'Print Pre_view', 'af': 'Druk_voorskou'}",0.1037506088650755
"{'en': 'P_roperties', 'af': '_Eienskappe'}",0.1037506088650755
"{'en': 'Password :', 'af': 'Publiseer ...'}",0.1037506088650755
"{'en': 'qBittorrent', 'af': 'qBittorrent'}",0.1037506088650755
"{'en': 'random', 'af': 'Lukrake'}",0.1037506088650755
"{'en': 'Comment:', 'af': 'Opmerking:'}",0.1037506088650755
"{'en': 'hexagon', 'af': 'seshoek'}",0.1037506088650755
"{'en': 'five', 'af': 'vyf'}",0.1037506088650755
"{'en': 'Foreground:', 'af': 'Voorgrond:'}",0.1037506088650755
"{'en': 'red joker', 'af': 'rooi nar'}",0.1037506088650755
"{'en': 'Level:', 'af': 'Vlak:'}",0.1037506088650755
"{'en': 'Mes_sage:', 'af': 'Bood_skap:'}",0.1037506088650755
"{'en': 'S_how grid', 'af': 'Wys _rooster'}",0.1037506088650755
"{'en': 'Speed:', 'af': 'Spoed:'}",0.1037506088650755
"{'en': 'Artist:', 'af': 'Kunstenaar:'}",0.1037506088650755
"{'en': 'Height:', 'af': 'Hoogte:'}",0.1037506088650755
"{'en': 'rsh', 'af': 'rsh'}",0.1037506088650755
"{'en': 'Command:', 'af': 'Opdrag@ info: whatsthis'}",0.1037506088650755
"{'en': 'Background:', 'af': 'Agtergrond:'}",0.1037506088650755
"{'en': 'scilab', 'af': 'scilabLanguage'}",0.1037506088650755
"{'en': 'Volume :', 'af': 'Volume :'}",0.1037506088650755
"{'en': 'A_pply Filters', 'af': 'P_as filters toe'}",0.1037506088650755
"{'en': 'Description:', 'af': 'Beskrywing:'}",0.1037506088650755
"{'en': 'P_revious Effects', 'af': 'Vo_rige effekte'}",0.1037506088650755
"{'en': 'last', 'af': 'laaste'}",0.1037506088650755
"{'en': 'Threshold:', 'af': 'Verf drempelpunt:'}",0.1037506088650755
"{'en': 'Creator:', 'af': 'Skepper:'}",0.1037506088650755
"{'en': 'sleeping', 'af': 'slaapprocess status'}",0.1037506088650755
"{'en': 'Pacific/ Funafuti', 'af': 'Stille_ Oseaan/ Funafuti'}",0.1037506088650755
"{'en': 'BIN2OCT(value)', 'af': 'Bin2oct( waarde)'}",0.1037506088650755
"{'en': 'Calendar:', 'af': '_Kalender:'}",0.1037506088650755
"{'en': 'Distance :', 'af': 'Afstand :'}",0.1037506088650755
"{'en': 'Release:', 'af': 'herverwerk'}",0.1037506088650755
"{'en': 'R_emove duplicates', 'af': 'V_erwyder duplikate'}",0.1037506088650755
"{'en': 'of October', 'af': 'van Sepof October'}",0.1037506088650755
"{'en': 'Company :', 'af': 'Maatskappy :'}",0.1037506088650755
"{'en': 'P_review', 'af': 'Voo_rskou...'}",0.1037506088650755
"{'en': 'T_oolbar', 'af': 'N_utsbalk'}",0.1037506088650755
"{'en': 'C_ase Sensitive', 'af': 'K_assensitief'}",0.1037506088650755
"{'en': 'Hash:', 'af': 'Maand:'}",0.1037506088650755
"{'en': 'after', 'af': 'na'}",0.1037506088650755
"{'en': 'Description:', 'af': 'Beskrywing:'}",0.1037506088650755
"{'en': 'statusbar', 'af': 'statusbalk'}",0.1037506088650755
"{'en': 'Languages:', 'af': 'Tale:'}",0.1037506088650755
"{'en': 'Minimum:', 'af': 'Minimum:'}",0.1037506088650755
"{'en': 'Owner :', 'af': 'Eienaar :'}",0.1037506088650755
"{'en': 'Group :', 'af': 'Nie moontlik na onttrek opstelling lÃªer van die Cups bediener . Jy waarskynlik moet nie het die toegang verkry regte na aan te bring hierdie operasie .'}",0.1037506088650755
"{'en': 'Copyright:', 'af': 'Kopiereg:'}",0.1037506088650755
"{'en': 'Description:', 'af': 'IntekeningsEMAIL OF TRANSLATORS'}",0.1037506088650755
"{'en': 'of June', 'af': 'van Junie'}",0.1037506088650755
"{'en': 'invalid', 'af': 'ongeldig'}",0.1037506088650755
"{'en': 'C_reate', 'af': 'S_kep'}",0.1037506088650755
"{'en': 'Puzzle:', 'af': 'Raaisel:'}",0.1037506088650755
"{'en': 'Score :', 'af': 'Stop Besig om te dink'}",0.1037506088650755
"{'en': 'Date/ time', 'af': 'Na datum/ tyd:'}",0.1037506088650755
"{'en': 'is', 'af': 'is'}",0.1037506088650755
"{'en': 'Comment :', 'af': 'Kommentaar :'}",0.1037506088650755
"{'en': 'R_eply requested', 'af': 'A_ntwoord verlangESendOptionsWithin'}",0.1037506088650755
"{'en': 'Country:', 'af': 'Land:'}",0.1037506088650755
"{'en': 'azure', 'af': 'Aquamarine2color'}",0.1037506088650755
"{'en': 'T_ype:', 'af': 'T_ipe:'}",0.1037506088650755
"{'en': 'A_pply Filters', 'af': 'P_as filters toe'}",0.1037506088650755
"{'en': 'Description :', 'af': 'Versiering'}",0.1037506088650755
"{'en': 'Search :', 'af': 'Soek :'}",0.1037506088650755
"{'en': 'Classification :', 'af': 'Klassifikasie :'}",0.1037506088650755
"{'en': 'of Pao', 'af': 'Tamuz'}",0.1037506088650755
"{'en': 'Version:', 'af': 'Herstel Knoppie'}",0.1037506088650755
"{'en': 'Stat_us:', 'af': 'Stat_us:'}",0.1037506088650755
"{'en': 'Graphics:', 'af': 'Grafika:'}",0.1037506088650755
"{'en': 'eight', 'af': 'agt'}",0.1037506088650755
"{'en': 'Scale :', 'af': 'Skaal :'}",0.1037506088650755
"{'en': 'Exactness :', 'af': 'Platheid :'}",0.1037506088650755
"{'en': 'Services :', 'af': 'Dienste :'}",0.1037506088650755
"{'en': 'Identifier:', 'af': 'Identifiseerder:'}",0.1037506088650755
"{'en': 'Package:', 'af': 'Pakket:'}",0.1037506088650755
"{'en': 'for', 'af': 'altesaam'}",0.1037506088650755
"{'en': 'System:', 'af': 'Stelsel:'}",0.1037506088650755
"{'en': 'Description:', 'af': 'Druk Bestemming'}",0.1037506088650755
"{'en': 'Tiles:', 'af': 'Teëls:'}",0.1037506088650755
"{'en': 'Height :', 'af': 'Hoogte :'}",0.1037506088650755
"{'en': 'keybinding', 'af': 'Tuisgidskeybinding'}",0.1037506088650755
"{'en': 'is set', 'af': 'is gestel'}",0.1037506088650755
"{'en': 'Description:', 'af': 'Beskrywing:'}",0.1037506088650755
"{'en': 'Title:', 'af': 'Titel:'}",0.1037506088650755
"{'en': 'B_lack:', 'af': 'S_wart:'}",0.1037506088650755
"{'en': 'S_uspend', 'af': 'Sl_uimer'}",0.1037506088650755
"{'en': 'Level :', 'af': 'Vlak'}",0.1037506088650755
"{'en': 'Comment :', 'af': 'Kommentaar :'}",0.1037506088650755
"{'en': 'nan', 'af': 'NVT'}",0.1037506088650755
"{'en': 'list box', 'af': 'lys'}",0.1037506088650755
"{'en': 'Format :', 'af': 'Formaat'}",0.1037506088650755
"{'en': 'Comm_ent:', 'af': 'Opm_erking:'}",0.1037506088650755
"{'en': 'E_nable sounds', 'af': 'Aktiveer _klanke'}",0.1037506088650755
"{'en': 'Calendar:', 'af': '_Kalender:'}",0.1037506088650755
"{'en': 'Fla_g Completed', 'af': '_Merk as voltooi'}",0.1037506088650755
"{'en': 'after', 'af': 'na'}",0.1037506088650755
"{'en': 'Hardware address:\\t%s', 'af': 'Hardewareadres:\\t%s'}",0.1037506088650755
"{'en': 'Min:', 'af': 'min:'}",0.1037506088650755
"{'en': 'Port :', 'af': 'Maand :'}",0.1037506088650755
"{'en': 'gnubg doubles', 'af': 'gnubg dubbels'}",0.1037506088650755
"{'en': 'Producer:', 'af': 'Vervaardiger:'}",0.1037506088650755
"{'en': 'red joker', 'af': 'rooi nar'}",0.1037506088650755
"{'en': 'C++ parser', 'af': 'Pre- Parsing'}",0.1037506088650755
"{'en': 'Search:', 'af': 'Soek:'}",0.1037506088650755
"{'en': 'Su_mmary:', 'af': 'Opso_mming:'}",0.1037506088650755
"{'en': 'Security:', 'af': 'Sekuriteit:'}",0.1037506088650755
"{'en': 'd', 'af': 'dchess-file'}",0.1037506088650755
"{'en': 'a', 'af': 'vm.'}",0.1037506088650755
"{'en': 'ABS(x )', 'af': 'Abs( x )'}",0.1037506088650755
"{'en': 'T_o:', 'af': '_Aan:'}",0.1037506088650755
"{'en': 'of Kho', 'af': 'Khoof Tir short'}",0.1037506088650755
"{'en': 'of Shr', 'af': 'van Sha`banIndian National month 6 - ShortNamePossessive'}",0.1037506088650755
"{'en': 'top', 'af': 'bo'}",0.1037506088650755
"{'en': 'passed', 'af': 'geslaag'}",0.1037506088650755
"{'en': 'Brightness:', 'af': 'Helderheid:'}",0.1037506088650755
"{'en': 'Orientation:', 'af': 'Aanbieding'}",0.1037506088650755
"{'en': 'active', 'af': 'Onaktiewe venster'}",0.1037506088650755
"{'en': 'Subject:', 'af': 'Onderwerp:'}",0.1037506088650755
"{'en': 'Cos-1', 'af': 'Cos-1'}",0.1037506088650755
"{'en': 'Address :', 'af': 'ip adres :'}",0.1037506088650755
"{'en': 'Strictness:', 'af': 'Strengheid:'}",0.1037506088650755
"{'en': 'Artist:', 'af': 'Kunstenaar:'}",0.1037506088650755
"{'en': 'Speed:', 'af': 'Spoed:'}",0.1037506088650755
"{'en': 'Location :', 'af': 'Ligging :'}",0.1037506088650755
"{'en': 'chi', 'af': 'Sterre'}",0.1037506088650755
"{'en': 'Cale_ndar', 'af': 'Kale_nder'}",0.1037506088650755
"{'en': 'R_eceive All', 'af': 'Ontvang'}",0.1037506088650755
"{'en': 'Sphere:', 'af': 'Sfeer:'}",0.1037506088650755
"{'en': 'Orientation:', 'af': 'Gradiënt:'}",0.1037506088650755
"{'en': 'kbps', 'af': 'kbps'}",0.1037506088650755
"{'en': 'Gallery :', 'af': 'Galery :'}",0.1037506088650755
"{'en': 'Comment :', 'af': 'Kommentaar :'}",0.1037506088650755
"{'en': 'Mode :', 'af': 'Modus :'}",0.1037506088650755
"{'en': 'Sky:', 'af': 'Lug:'}",0.1037506088650755
"{'en': 'Number:', 'af': 'Nommer:'}",0.1037506088650755
"{'en': 'stopped', 'af': 'op gehouprocess status'}",0.1037506088650755
"{'en': 'Attachments:', 'af': 'Aanhangsels'}",0.1037506088650755
"{'en': 'sec', 'af': 'sekondes'}",0.1037506088650755
"{'en': 'T_ype:', 'af': 'T_ipe:'}",0.1037506088650755
"{'en': 'to', 'af': 'na'}",0.1037506088650755
"{'en': 'Speed:', 'af': 'Spoed:'}",0.1037506088650755
"{'en': 'OCT2BIN(value)', 'af': 'Oct2bin( waarde)'}",0.1037506088650755
"{'en': 'Diameter:', 'af': 'Palette'}",0.1037506088650755
"{'en': 'vjcomp in', 'af': 'vjcomp in'}",0.1037506088650755
"{'en': 'of Gen', 'af': 'TirEthiopian month 6 - LongNamePossessive'}",0.1037506088650755
"{'en': 'is Flagged', 'af': 'is gemerk'}",0.1037506088650755
"{'en': 'third', 'af': 'derde'}",0.1037506088650755
"{'en': 'Mes_sage:', 'af': 'Bood_skap:'}",0.1037506088650755
"{'en': 'Border :', 'af': 'Ongeorden'}",0.1037506088650755
"{'en': 'wxMaxima', 'af': 'wxMaxima'}",0.1037506088650755
"{'en': 'Output:', 'af': 'Uitset:'}",0.1037506088650755
"{'en': 'vs', 'af': 'teen'}",0.1037506088650755
"{'en': 'Conditions:', 'af': 'Toestande:'}",0.1037506088650755
"{'en': 'Group:', 'af': 'Groep:'}",0.1037506088650755
"{'en': 'iPod Initialized', 'af': 'iPod GeÃ¯nisialiseer'}",0.1037506088650755
"{'en': 'unknown', 'af': '[onbekende]'}",0.1037506088650755
"{'en': 'Size :', 'af': 'Grootte :'}",0.1037506088650755
"{'en': 'Beta +', 'af': 'NutraleStable isotope'}",0.1037506088650755
"{'en': 'a', 'af': 'chess-file'}",0.1037506088650755
"{'en': 'Pronunciation :', 'af': 'Web bladsy :'}",0.1037506088650755
"{'en': 'paging', 'af': 'uitblaaiprocess status'}",0.1037506088650755
"{'en': 'Weight:', 'af': 'Gewig:'}",0.1037506088650755
"{'en': 'H_eight:', 'af': 'Hoogt_e:'}",0.1037506088650755
"{'en': 'of Māgh', 'af': 'van Maart'}",0.1037506088650755
"{'en': 'Prope_rties', 'af': 'Eie_nskappe'}",0.1037506088650755
"{'en': 'unknown', 'af': 'onbekend'}",0.1037506088650755
"{'en': 'beat', 'af': 'ritme'}",0.1037506088650755
"{'en': 'unknown', 'af': 'onbekend'}",0.1037506088650755
"{'en': 'Telescopes:', 'af': 'Planeet'}",0.1037506088650755
"{'en': 'Light:', 'af': 'Lig:'}",0.1037506088650755
"{'en': 'nan', 'af': 'n.v.t.'}",0.1037506088650755
"{'en': 'AUTOSTART_DIR', 'af': 'OUTOBEGINGIDS'}",0.1022893326838772
"{'en': 'R :', 'af': 'R :'}",0.1022893326838772
"{'en': 'SY:', 'af': 'Y:'}",0.1022893326838772
"{'en': 'Y :', 'af': 'Y :'}",0.1022893326838772
"{'en': 'URL:', 'af': 'URL:'}",0.1022893326838772
"{'en': 'RANDNEGBINOM(4 )', 'af': 'Rand ( )'}",0.1022893326838772
"{'en': 'Y:', 'af': 'Y:'}",0.1022893326838772
"{'en': 'Q.921', 'af': 'Q. 921'}",0.1022893326838772
"{'en': '_Documents', 'af': '_Dokumente'}",0.1020457866536775
"{'en': '200%', 'af': '200%'}",0.1020457866536775
"{'en': '%2', 'af': ""' Hot New Stuff ' Verskaffers""}",0.1020457866536775
"{'en': '_Perl', 'af': '_Persoonlik'}",0.1020457866536775
"{'en': '_Encryption', 'af': '_Enkripsie'}",0.1020457866536775
"{'en': '%ih%02im', 'af': '%iu.%02im.'}",0.1020457866536775
"{'en': '_Confidential', 'af': '_Vertroulik'}",0.1020457866536775
"{'en': '_Retry', 'af': 'P_robeer weer'}",0.1020457866536775
"{'en': 'dvd::rip queue', 'af': 'dvd::rip tou'}",0.1020457866536775
"{'en': '_Categories', 'af': '_Kategorieë'}",0.1020457866536775
"{'en': '_User', 'af': 'Gebr_uiker'}",0.1020457866536775
